"Timestamp","Which of the following describes you? Select all that apply. ","Which school(s) are your children currently enrolled in? Select all that apply.","Which grades will your children be in during 2026–2027? Select all that apply.","How many children do you have in the district?","Do any of your children require additional educational support? Select all that apply.","Which three factors matter most to your family in how your child's school assignment is made? Select up to 3.","How does your family currently get children to and from school? Select all that apply.","If your child(ren) moves to a different building, how would your transportation situation change? Select all that apply.","What is the longest one-way bus ride that would be acceptable for your family?","Will a school change impact your child care arrangements? ","When do you need to know your child's school assignment, start times, and bus route to make your fall schedule work?","Which three outcomes matter most to you as measures of whether this transition succeeded? Select up to 3","How are your children currently responding to the possibility of school changes next year? (Select multiple if your children are feeling differently)","How would you describe your child's adaptability to significant change?","How settled is your child in their current school community right now?","When your child has started at a new school in the past, how long did it typically take them to feel settled? If this is their first school, choose 'No prior experience.'","How confident are you that your child will be adequately supported through the transition?","Is there anything specific about your child's situation that the district should understand as it plans? (Optional. Do not include your child's name.)","Which school(s) are your children currently enrolled in? Select all that apply.","Which grades will your children be in during 2026–2027? Select all that apply.","How many children do you have in the district?","Do any of your children require additional educational support? Select all that apply.","Which three factors matter most to your family in how your child's school assignment is made? Select up to 3.","How does your family currently get children to and from school? Select all that apply.","If your child(ren) moves to a different building, how would your transportation situation change? Select all that apply.","What is the longest one-way bus ride that would be acceptable for your family?","Will a school change impact your child care arrangements? ","When do you need to know your child's school assignment, start times, and bus route to make your fall schedule work?","Which three outcomes matter most to you as measures of whether this transition succeeded? Select up to 3.","How are your children currently responding to the possibility of school changes next year? (Select multiple if your children are feeling differently)","How would you describe your child's adaptability to significant change?","How settled is your child in their current school community right now?","When your child has started at a new school in the past, how long did it typically take them to feel settled? If this is their first school, choose 'No prior experience.'","How confident are you that your child will be adequately supported through the transition?","Is there anything specific about your child's situation that the district should understand as it plans? (Optional. Do not include your child's name.)","Section 3 Educator: Your Role & Readiness: What is your role? Select all that apply","Do you serve students with additional educational support needs? Select all that apply.","Which grade bands do you primarily work with?","How long have you been at your current school, and in your current classroom or role? [Time at my current school]","How long have you been at your current school, and in your current classroom or role? [Time in my current classroom or role]","If you have ever changed school assignments, how long did each of the following take? [Physically moving and setting up your new space]","If you have ever changed school assignments, how long did each of the following take? [Feeling settled in the new school's culture and routines]","If you have ever changed school assignments, how long did each of the following take? [Learning expectations of your new building administration/leadership]","If you have ever changed school assignments, how long did each of the following take? [Feeling settled with fellow team of teachers]","What feels like an appropriate and manageable class size for the grade level or students you teach?","Which factors matter most to you in your next school assignment? Select up to 3.","How much preparation time do you believe is needed before implementing grade-band reconfiguration effectively?","Which transition preparation areas need the most attention from the district? Select up to 3.","How are students in your current classroom or caseload responding to the possibility of changes next year?","Which aspects of continuity are most important to plan for? Select all that apply.","How much of your students' current progress depends on their specific relationship with you or a colleague who may not follow them to the new school?","In your experience, how long does a student with significant behavioral or emotional needs take to re-establish effective working relationships after a school change?","Which three supports are most critical to your ability to serve students effectively in the new configuration? Select up to 3.","How prepared do you currently feel to serve students effectively in the new configuration?","Is there a student population, program, or situation the district hasn't fully accounted for in its planning? (Optional. Do not include student names.)","How would you describe the amount of information the district has provided about what this transition means for you?","What is the most important information you still need? Select up to 3.","Do you know who your point of contact is at the district for questions about this transition?","Have you had a meaningful opportunity to provide input into the planning process?","How much do you trust the district to carry out this transition in a way that serves students and families well?","Are there any circumstances that limit your ability to fully engage with this process? ","What is the single most important thing the district must get right for this transition to go well for your family or your students?","Is there anything about your specific situation that you think the district's planning hasn't fully accounted for?","Are you willing to be contacted for a brief follow-up conversation?","If you answered 'Yes' above, please provide your email address for follow-up:"
"4/6/2026 19:45:00","Parent or guardian of a current or incoming South Portland student","Dyer Elementary, Skillin Elementary","Grades 1–4","4","No, Yes — 504 plan","Maintaining relationships with trusted educators/staff, Minimizing distance from home","Other","No change, Would need new before/after school care","Any length","Unsure — need more information","By May","Chronic absenteeism rates, Family engagement and participation rates","Positive/curious, Neutral","Adjusts within a reasonable timeframe","Well settled","About a full school year","Somewhat confident","My child is a multilingual learner and we don't know if ESOL services will follow them to a new building.","Dyer Elementary, Skillin Elementary","Grades 1–4","4","No, Yes — 504 plan","Maintaining relationships with trusted educators/staff, Minimizing distance from home","Other","No change, Would need new before/after school care","Any length","Unsure — need more information","By May","","Positive/curious, Neutral","Adjusts within a reasonable timeframe","Well settled","About a full school year","Somewhat confident","My child is a multilingual learner and we don't know if ESOL services will follow them to a new building.","","","","","","","","","","","","","","","","","","","","","I have received conflicting information","What equity metrics the district will use, Whether before/after care will be available, A clear implementation timeline with milestones","Somewhat — know of a contact but unsure if right person","Partially — had opportunities but don't feel input was incorporated","No trust","Yes — Distrust based on past experience","Don't break apart the neighborhood school communities we've built.","Our extended family lives in the Dyer neighborhood. Losing that school changes our whole family's daily structure.","Yes","respondent@example.com"
"4/1/2026 15:54:00","Parent or guardian of a current or incoming South Portland student","Kaler Elementary","Kindergarten, Grades 1–4","4","No","Minimizing distance from home, Ensuring quality educational outcomes, Support staff in classroom","Parent drives, School bus","At least one child would need to start taking the bus, Would need to drive more often","Bus is not how my child travels","No — no impact","Now","Disciplinary incident rates, Continuity of services for IEP/ESOL students","Neutral, Too young to understand","Adjusts within a reasonable timeframe","Deeply settled","More than a year","Confident","","Kaler Elementary","Kindergarten, Grades 1–4","4","No","Minimizing distance from home, Ensuring quality educational outcomes, Support staff in classroom","Parent drives, School bus","At least one child would need to start taking the bus, Would need to drive more often","Bus is not how my child travels","No — no impact","Now","","Neutral, Too young to understand","Adjusts within a reasonable timeframe","Deeply settled","More than a year","Confident","","","","","","","","","","","","","","","","","","","","","","Insufficient","Which programs (music/PE/arts) will exist at each building, Which specific school my child/I will attend, Specific bus routes and stop times","No — don't know who to ask","No — haven't had a real opportunity","Moderate trust","Yes — Language access","Maintain the related arts programs. Music and PE are not extras — they are what keeps kids engaged.","The before and after care at our current school is run by a parent group that may not survive the move.","No",""
"4/2/2026 15:26:00","Parent or guardian of a current or incoming South Portland student","I have an incoming child not yet enrolled, Dyer Elementary","Grades 1–4, South Portland High School, Pre-K","4","No","Support staff in classroom, Access to specific services (SpEd/ESOL/OT), Keeping neighborhood kids/friend groups together","Other, Walk","Would need new before/after school care, Would need another adult/carpool, Not enough information yet","Up to 20 min","Unsure — need more information","Now","Family engagement and participation rates, Continuity of services for IEP/ESOL students, Reading/math proficiency","Varies day to day","Adjusts within a reasonable timeframe","Well settled","No prior experience","Confident","My child is a multilingual learner and we don't know if ESOL services will follow them to a new building.","I have an incoming child not yet enrolled, Dyer Elementary","Grades 1–4, South Portland High School, Pre-K","4","No","Support staff in classroom, Access to specific services (SpEd/ESOL/OT), Keeping neighborhood kids/friend groups together","Other, Walk","Would need new before/after school care, Would need another adult/carpool, Not enough information yet","Up to 20 min","Unsure — need more information","Now","","Varies day to day","Adjusts within a reasonable timeframe","Well settled","No prior experience","Confident","My child is a multilingual learner and we don't know if ESOL services will follow them to a new building.","","","","","","","","","","","","","","","","","","","","","Partial — big picture clear but critical details missing","What supports exist for multilingual learners, How assignments will be determined","Somewhat — know of a contact but unsure if right person","No — haven't had a real opportunity","No trust","Yes — Distrust based on past experience","Slow down. A rushed transition will cause harm that takes years to undo.","My child's behavioral support plan depends entirely on a staff member whose position is being eliminated.","No",""
"4/3/2026 07:38:00","Educator or staff employed by South Portland School Department","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Educational technician (ed tech/paraprofessional)","Yes — role primarily supports IEP students","PK-4","4–7 years","1–3 years","Less than a month","About a school year","About a school year","More than a year","15–18","Staying with students I've built relationships with, Working with known colleagues","Not enough information to assess","Communication to families, IEP and 504 file transfers and team briefings","Many noticeably anxious or distressed","Supporting behavioral setbacks during adjustment, Transferring detailed student knowledge to new team, Student and staff mental health, Completing transition IEP meetings before school year","A few but most would carry progress forward","More than a year","Ed tech/paraprofessional support, Written implementation plan with clear milestones before summer","Not prepared — significant gaps unaddressed","The IEP transition process has not been communicated at all. Who will coordinate file transfers and team briefings?","Insufficient","What equity metrics the district will use, Whether before/after care will be available, How IEP or 504 transitions will be handled","Yes — know exactly who to contact and how","I chose not to engage","Low trust","Yes — Distrust based on past experience","Make sure multilingual learner services are not reduced at the new schools.","My child has a chronic health condition that requires a nurse on site. I don't know if the new building has one.","No",""
"4/6/2026 03:29:00","Community member — no children enrolled in South Portland Public Schools","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","I have received conflicting information","What equity metrics the district will use, Whether my child will have peers/friends at new building","Somewhat — know of a contact but unsure if right person","Partially — had opportunities but don't feel input was incorporated","No trust","No","Slow down. A rushed transition will cause harm that takes years to undo.","","Yes","respondent@example.com"
"4/7/2026 17:10:00","Parent or guardian of a current or incoming South Portland student","Small Elementary","Kindergarten","2","Yes — IEP","Keeping neighborhood kids/friend groups together, Ensuring quality educational outcomes","Bike, School bus","At least one child would need to start taking the bus","Up to 20 min","Unsure — need more information","By May","Educator retention, Narrowing outcome gaps, Reading/math proficiency","Negative/anxious or distressed","Adjusts within a reasonable timeframe","Deeply settled","About a semester","Somewhat confident","My child is a multilingual learner and we don't know if ESOL services will follow them to a new building.","Small Elementary","Kindergarten","2","Yes — IEP","Keeping neighborhood kids/friend groups together, Ensuring quality educational outcomes","Bike, School bus","At least one child would need to start taking the bus","Up to 20 min","Unsure — need more information","By May","","Negative/anxious or distressed","Adjusts within a reasonable timeframe","Deeply settled","About a semester","Somewhat confident","My child is a multilingual learner and we don't know if ESOL services will follow them to a new building.","","","","","","","","","","","","","","","","","","","","","Partial — big picture clear but critical details missing","Which programs (music/PE/arts) will exist at each building, How assignments will be determined, How much will my taxes increase","Yes — know exactly who to contact and how","Yes — shared perspective and felt heard","No trust","Yes — Language access","Make sure multilingual learner services are not reduced at the new schools.","","No",""
"4/4/2026 15:03:00","Educator or staff employed by South Portland School Department","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Middle or high school teacher","No, Yes — some students with IEPs","PK-4","4–7 years","1–3 years","About a school year","About a school year","About a semester","More than a year","Fewer than 12","Staying with students I've built relationships with, School close to where I live","At least one full semester","Curriculum planning for new class compositions/larger sizes, Time to meet new colleagues and learn building culture","Mostly uncertain/asking questions","Self-contained classrooms (e.g., FLS) maintaining their team, Completing transition IEP meetings before school year, Knowing which SpEd staff/OTs will be in the new building, Supporting behavioral setbacks during adjustment, ESY/summer programming continuity","Most — losing relationships would significantly set most back","More than a year","Ed tech/paraprofessional support, MTSS/academic intervention support","Not prepared — significant gaps unaddressed","","I have received conflicting information","How IEP or 504 transitions will be handled, What supports exist for multilingual learners","Yes — know exactly who to contact and how","Partially — had opportunities but don't feel input was incorporated","No trust","No","Listen to families, not just at public comment but in actual planning decisions.","The bilingual programming my child depends on may not exist at the assigned school.","No",""
"4/6/2026 07:32:00","Parent or guardian of a current or incoming South Portland student","Skillin Elementary, Small Elementary","Grades 1–4, South Portland High School, South Portland Middle School","4","Yes — multilingual learner (ESOL) services","Maintaining relationships with trusted educators/staff, Ensuring quality educational outcomes, Keeping neighborhood kids/friend groups together","Parent drives","Not enough information yet, At least one child would need to start taking the bus, Would need new before/after school care","Up to 10 min","Unsure — need more information","Now","Continuity of services for IEP/ESOL students, Reading/math proficiency, Disciplinary incident rates","Neutral, Too young to understand","Adapts quickly","Deeply settled","More than a year","Not enough information to say","We have twins and the idea of them being separated into different schools at ages 7 and 8 is heartbreaking.","Skillin Elementary, Small Elementary","Grades 1–4, South Portland High School, South Portland Middle School","4","Yes — multilingual learner (ESOL) services","Maintaining relationships with trusted educators/staff, Ensuring quality educational outcomes, Keeping neighborhood kids/friend groups together","Parent drives","Not enough information yet, At least one child would need to start taking the bus, Would need new before/after school care","Up to 10 min","Unsure — need more information","Now","","Neutral, Too young to understand","Adapts quickly","Deeply settled","More than a year","Not enough information to say","We have twins and the idea of them being separated into different schools at ages 7 and 8 is heartbreaking.","","","","","","","","","","","","","","","","","","","","","Partial — big picture clear but critical details missing","How assignments will be determined, What equity metrics the district will use, What supports exist for multilingual learners","No — don't know who to ask","No — haven't had a real opportunity","Low trust","No","Communicate clearly and on time. The information gaps have caused enormous anxiety.","We are an immigrant family with documentation concerns and we are afraid to advocate publicly.","No",""
"4/4/2026 04:16:00","Parent or guardian of a current or incoming South Portland student","Small Elementary","South Portland Middle School","1","Yes — 504 plan","Keeping neighborhood kids/friend groups together, Support staff in classroom, Appropriate student:teacher ratios","School bus","Would need new before/after school care, Not enough information yet, At least one child would need to start taking the bus","Up to 10 min","Yes — will need to adjust","Now","Student sense of belonging, Continuity of services for IEP/ESOL students","Neutral","Adapts quickly","Still building","About a full school year","Not confident","","Small Elementary","South Portland Middle School","1","Yes — 504 plan","Keeping neighborhood kids/friend groups together, Support staff in classroom, Appropriate student:teacher ratios","School bus","Would need new before/after school care, Not enough information yet, At least one child would need to start taking the bus","Up to 10 min","Yes — will need to adjust","Now","","Neutral","Adapts quickly","Still building","About a full school year","Not confident","","","","","","","","","","","","","","","","","","","","","","Insufficient","Which programs (music/PE/arts) will exist at each building, Specific bus routes and stop times","No — don't know who to ask","No — haven't had a real opportunity","Low trust","Prefer not to say","Stop making decisions and then presenting them as consultation. Real input means real changes.","The bilingual programming my child depends on may not exist at the assigned school.","No",""
"4/6/2026 16:22:00","Parent or guardian of a current or incoming South Portland student","Small Elementary","Grades 1–4","2","No","Maintaining relationships with trusted educators/staff, Ensuring quality educational outcomes","Parent drives, Carpool","Not enough information yet","Up to 20 min","No — no impact","By June","Narrowing outcome gaps, Continuity of services for IEP/ESOL students, Chronic absenteeism rates","Too young to understand, Varies day to day","Depends on the type of change","Well settled","No prior experience","Not enough information to say","We specifically bought our house to be in the Dyer district. This feels like a bait and switch.","Small Elementary","Grades 1–4","2","No","Maintaining relationships with trusted educators/staff, Ensuring quality educational outcomes","Parent drives, Carpool","Not enough information yet","Up to 20 min","No — no impact","By June","","Too young to understand, Varies day to day","Depends on the type of change","Well settled","No prior experience","Not enough information to say","We specifically bought our house to be in the Dyer district. This feels like a bait and switch.","","","","","","","","","","","","","","","","","","","","","Insufficient","Whether my child will know any teachers/staff at new building, Specific bus routes and stop times","No — don't know who to ask","No — haven't had a real opportunity","Low trust","No","Ensure before and after care exists at every building before families are reassigned.","","No",""
"4/1/2026 23:39:00","Parent or guardian of a current or incoming South Portland student","Small Elementary","South Portland Middle School, Incoming child not yet enrolled, Kindergarten","2","No","Maintaining relationships with trusted educators/staff, Keeping neighborhood kids/friend groups together, Access to specific services (SpEd/ESOL/OT)","School bus, Parent drives, Other","At least one child would need to start taking the bus","Up to 45 min","Unsure — need more information","By June","Student sense of belonging, Continuity of services for IEP/ESOL students, Narrowing outcome gaps","Negative/anxious or distressed, Neutral","Needs significant time and support","Deeply settled","No prior experience","Not confident","We have twins and the idea of them being separated into different schools at ages 7 and 8 is heartbreaking.","Small Elementary","South Portland Middle School, Incoming child not yet enrolled, Kindergarten","2","No","Maintaining relationships with trusted educators/staff, Keeping neighborhood kids/friend groups together, Access to specific services (SpEd/ESOL/OT)","School bus, Parent drives, Other","At least one child would need to start taking the bus","Up to 45 min","Unsure — need more information","By June","","Negative/anxious or distressed, Neutral","Needs significant time and support","Deeply settled","No prior experience","Not confident","We have twins and the idea of them being separated into different schools at ages 7 and 8 is heartbreaking.","","","","","","","","","","","","","","","","","","","","","I have received conflicting information","Specific bus routes and stop times, I have the information I need","Yes — know exactly who to contact and how","I chose not to engage","Low trust","No","Stop making decisions and then presenting them as consultation. Real input means real changes.","My child has a chronic health condition that requires a nurse on site. I don't know if the new building has one.","Yes","respondent@example.com"
"4/7/2026 14:32:00","Community member — no children enrolled in South Portland Public Schools","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Insufficient","What supports exist for multilingual learners, Which specific school my child/I will attend","Somewhat — know of a contact but unsure if right person","Partially — had opportunities but don't feel input was incorporated","No trust","No","Stop making decisions and then presenting them as consultation. Real input means real changes.","The before and after care at our current school is run by a parent group that may not survive the move.","No",""
"4/8/2026 13:24:00","Parent or guardian of a current or incoming South Portland student","Dyer Elementary, Kaler Elementary","Kindergarten","2","No","Ensuring quality educational outcomes, Reliable before/after school care, Maintaining relationships with trusted educators/staff","School bus, Parent drives, Bike","Would need new before/after school care, Not enough information yet","Up to 20 min","No — no impact","Now","Chronic absenteeism rates, Reading/math proficiency","Varies day to day","Adjusts within a reasonable timeframe","Deeply settled","No prior experience","Not confident","We have three kids in three different schools already. Any further splitting of siblings is logistically impossible for us.","Dyer Elementary, Kaler Elementary","Kindergarten","2","No","Ensuring quality educational outcomes, Reliable before/after school care, Maintaining relationships with trusted educators/staff","School bus, Parent drives, Bike","Would need new before/after school care, Not enough information yet","Up to 20 min","No — no impact","Now","","Varies day to day","Adjusts within a reasonable timeframe","Deeply settled","No prior experience","Not confident","We have three kids in three different schools already. Any further splitting of siblings is logistically impossible for us.","","","","","","","","","","","","","","","","","","","","","Insufficient","What equity metrics the district will use, Whether my child will know any teachers/staff at new building","No — don't know who to ask","No — haven't had a real opportunity","Low trust","Yes — Immigration/documentation concerns","Keep class sizes manageable and retain special education staff.","We have no car and depend entirely on the school bus. Route changes could make it impossible to get my kids to school.","No",""
"4/5/2026 11:52:00","Community member — no children enrolled in South Portland Public Schools","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Insufficient","Which specific school my child/I will attend, Whether my child will know any teachers/staff at new building, How much will my taxes increase","No — don't know who to ask","No — haven't had a real opportunity","Moderate trust","No","Ensure before and after care exists at every building before families are reassigned.","My child has a chronic health condition that requires a nurse on site. I don't know if the new building has one.","No",""
"4/2/2026 23:23:00","Parent or guardian of a current or incoming South Portland student","Small Elementary","Kindergarten","2","Yes — multilingual learner (ESOL) services","Minimizing distance from home, Keeping neighborhood kids/friend groups together, Maintaining relationships with trusted educators/staff","Parent drives, Non-parent caregiver","Not enough information yet, Would need another adult/carpool, Would need new before/after school care","Up to 10 min","Unsure — need more information","Now","Chronic absenteeism rates, Educator retention","Varies day to day, Too young to understand","Needs significant time and support","Well settled","About a full school year","Somewhat confident","My child just started to feel settled after moving here two years ago. Please don't make them start over.","Small Elementary","Kindergarten","2","Yes — multilingual learner (ESOL) services","Minimizing distance from home, Keeping neighborhood kids/friend groups together, Maintaining relationships with trusted educators/staff","Parent drives, Non-parent caregiver","Not enough information yet, Would need another adult/carpool, Would need new before/after school care","Up to 10 min","Unsure — need more information","Now","","Varies day to day, Too young to understand","Needs significant time and support","Well settled","About a full school year","Somewhat confident","My child just started to feel settled after moving here two years ago. Please don't make them start over.","","","","","","","","","","","","","","","","","","","","","Partial — big picture clear but critical details missing","Whether before/after care will be available, A clear implementation timeline with milestones, What supports exist for multilingual learners","No — don't know who to ask","I chose not to engage","No trust","Yes — Distrust based on past experience","Maintain the related arts programs. Music and PE are not extras — they are what keeps kids engaged.","My child has a chronic health condition that requires a nurse on site. I don't know if the new building has one.","No",""
"4/4/2026 10:40:00","Educator or staff employed by South Portland School Department","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Classroom teacher (elementary), Educational technician (ed tech/paraprofessional)","Yes — some students with IEPs","PK-4","4–7 years","1–3 years","About a school year","About a semester","More than a year","N/A","15–18","Working with known colleagues, Knowing building admin expectations","At least one full semester","IEP and 504 file transfers and team briefings, Time to meet new colleagues and learn building culture","Most are unaware","Supporting behavioral setbacks during adjustment, Knowing which SpEd staff/OTs will be in the new building, Completing transition IEP meetings before school year, Self-contained classrooms (e.g., FLS) maintaining their team","A few but most would carry progress forward","A few weeks","Ed tech/paraprofessional support, Written implementation plan with clear milestones before summer","Mostly prepared but specific gaps remain","We have ESOL students who are just beginning to make progress. A school change mid-journey will set them back months.","I have received conflicting information","Specific bus routes and stop times, Whether my child will have peers/friends at new building","No — don't know who to ask","No — haven't had a real opportunity","Moderate trust","Yes — Distrust based on past experience","Slow down. A rushed transition will cause harm that takes years to undo.","We are an immigrant family with documentation concerns and we are afraid to advocate publicly.","No",""
"4/6/2026 13:18:00","Parent or guardian of a current or incoming South Portland student","South Portland Middle School, Brown Elementary","South Portland High School, Grades 1–4, Kindergarten","1","Yes — multilingual learner (ESOL) services, No","Ensuring quality educational outcomes, Ensuring representative diversity, Keeping neighborhood kids/friend groups together","Parent drives, After-care handles pickup","At least one child would need to start taking the bus, Not enough information yet","Up to 30 min","Unsure — need more information","Now","Continuity of services for IEP/ESOL students, Student sense of belonging","Positive/curious","Needs significant time and support","Deeply settled","About a full school year","Not confident","We specifically bought our house to be in the Dyer district. This feels like a bait and switch.","South Portland Middle School, Brown Elementary","South Portland High School, Grades 1–4, Kindergarten","1","Yes — multilingual learner (ESOL) services, No","Ensuring quality educational outcomes, Ensuring representative diversity, Keeping neighborhood kids/friend groups together","Parent drives, After-care handles pickup","At least one child would need to start taking the bus, Not enough information yet","Up to 30 min","Unsure — need more information","Now","","Positive/curious","Needs significant time and support","Deeply settled","About a full school year","Not confident","We specifically bought our house to be in the Dyer district. This feels like a bait and switch.","","","","","","","","","","","","","","","","","","","","","Insufficient","Which specific school my child/I will attend, Whether my child will know any teachers/staff at new building, What supports exist for multilingual learners","No — don't know who to ask","No — haven't had a real opportunity","No trust","Yes — Distrust based on past experience","Listen to families, not just at public comment but in actual planning decisions.","The walking distance issue for Kaler families has not been seriously addressed.","No",""
"4/7/2026 11:46:00","Parent or guardian of a current or incoming South Portland student, Educator or staff employed by South Portland School Department","South Portland High School","Grades 1–4","2","Yes — multilingual learner (ESOL) services, No","Ensuring quality educational outcomes, Maintaining relationships with trusted educators/staff","Carpool","Would need new before/after school care, Would need another adult/carpool","Up to 20 min","Unsure — need more information","By May","","Neutral","Needs significant time and support","Deeply settled","More than a year","Not confident","My son has ADHD and sensory processing issues. His current teacher is the first one who truly understands him.","South Portland High School","Grades 1–4","2","Yes — multilingual learner (ESOL) services, No","Ensuring quality educational outcomes, Maintaining relationships with trusted educators/staff","Carpool","Would need new before/after school care, Would need another adult/carpool","Up to 20 min","Unsure — need more information","By May","Reading/math proficiency, Student sense of belonging","Neutral","Needs significant time and support","Deeply settled","More than a year","Not confident","My son has ADHD and sensory processing issues. His current teacher is the first one who truly understands him.","Educational technician (ed tech/paraprofessional)","Yes — some students with IEPs, No","PK-4","8+ years","8+ years","More than a year","About a school year","About a school year","More than a year","15–18","Workspace suited to my work, Familiar school leadership","More than a full school year","Time to meet new colleagues and learn building culture, IEP and 504 file transfers and team briefings, Physically relocating materials/supplies","Mostly uncertain/asking questions","Supporting behavioral setbacks during adjustment, Knowing which SpEd staff/OTs will be in the new building, Transferring detailed student knowledge to new team","Most — losing relationships would significantly set most back","More than a year","General ed behavior specialist in the building, Ed tech/paraprofessional support","Depends on which positions are retained","","Partial — big picture clear but critical details missing","A clear implementation timeline with milestones, Specific bus routes and stop times","Somewhat — know of a contact but unsure if right person","I chose not to engage","Low trust","No","Retain the educators who know our kids. Relationships matter more than buildings.","I work two jobs and cannot attend evening meetings. My voice hasn't been heard in this process.","No",""
"4/4/2026 13:17:00","Educator or staff employed by South Portland School Department","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Special education teacher, Educational technician (ed tech/paraprofessional)","Yes — role primarily supports multilingual learners, Yes — some with 504 plans","5-8","Less than 1 year","4–7 years","More than a year","More than a year","About a school year","About a semester","12–15","Familiar school leadership, More grade-level collaboration opportunities","More than a full school year","IEP and 504 file transfers and team briefings, Time to meet new colleagues and learn building culture, Curriculum planning for new class compositions/larger sizes","Mostly uncertain/asking questions","Knowing which SpEd staff/OTs will be in the new building, Supporting behavioral setbacks during adjustment, Self-contained classrooms (e.g., FLS) maintaining their team","Most — losing relationships would significantly set most back","More than a year","Class sizes within current limits, General ed behavior specialist in the building, Ed tech/paraprofessional support","Depends on which positions are retained","I have been at this school for 11 years. The idea of leaving the community I've built is devastating.","Insufficient","Which specific school my child/I will attend, How assignments will be determined","Somewhat — know of a contact but unsure if right person","No — haven't had a real opportunity","Low trust","No","Make sure every child has a smooth first day — familiar faces, clear routines, stable support.","We are an immigrant family with documentation concerns and we are afraid to advocate publicly.","Yes","respondent@example.com"
"4/2/2026 06:00:00","Community member — no children enrolled in South Portland Public Schools","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Insufficient","Which specific school my child/I will attend, How much will my taxes increase","No — don't know who to ask","No — haven't had a real opportunity","No trust","Yes — Distrust based on past experience","Don't break apart the neighborhood school communities we've built.","The bilingual programming my child depends on may not exist at the assigned school.","No",""
"4/9/2026 05:02:00","Parent or guardian of a current or incoming South Portland student","Dyer Elementary, South Portland High School","Incoming child not yet enrolled","2","No, Yes — 504 plan","Maintaining relationships with trusted educators/staff, Ensuring representative diversity, Reliable before/after school care","School bus","Not enough information yet, Would need to drive more often","Up to 30 min","Yes — will need to adjust","Now","Reading/math proficiency, Student sense of belonging, Continuity of services for IEP/ESOL students","Negative/anxious or distressed, Neutral","Adjusts within a reasonable timeframe","Deeply settled","About a full school year","Not confident","We specifically bought our house to be in the Dyer district. This feels like a bait and switch.","Dyer Elementary, South Portland High School","Incoming child not yet enrolled","2","No, Yes — 504 plan","Maintaining relationships with trusted educators/staff, Ensuring representative diversity, Reliable before/after school care","School bus","Not enough information yet, Would need to drive more often","Up to 30 min","Yes — will need to adjust","Now","","Negative/anxious or distressed, Neutral","Adjusts within a reasonable timeframe","Deeply settled","About a full school year","Not confident","We specifically bought our house to be in the Dyer district. This feels like a bait and switch.","","","","","","","","","","","","","","","","","","","","","Sufficient","Whether my child will know any teachers/staff at new building, Whether my child will have peers/friends at new building, What supports exist for multilingual learners","No — don't know who to ask","Partially — had opportunities but don't feel input was incorporated","Low trust","Yes — Distrust based on past experience","Communicate clearly and on time. The information gaps have caused enormous anxiety.","My child's behavioral support plan depends entirely on a staff member whose position is being eliminated.","Yes","respondent@example.com"
"4/2/2026 23:50:00","Parent or guardian of a current or incoming South Portland student","Dyer Elementary","Grades 1–4","2","No","Maintaining relationships with trusted educators/staff, Ensuring quality educational outcomes, Reliable before/after school care","Parent drives, Bike","Would need new before/after school care, Would need another adult/carpool, At least one child would need to start taking the bus","Up to 30 min","No — no impact","By May","Family engagement and participation rates, Educator retention","Negative/anxious or distressed, Neutral","Needs significant time and support","Deeply settled","More than a year","Not confident","My child just started to feel settled after moving here two years ago. Please don't make them start over.","Dyer Elementary","Grades 1–4","2","No","Maintaining relationships with trusted educators/staff, Ensuring quality educational outcomes, Reliable before/after school care","Parent drives, Bike","Would need new before/after school care, Would need another adult/carpool, At least one child would need to start taking the bus","Up to 30 min","No — no impact","By May","","Negative/anxious or distressed, Neutral","Needs significant time and support","Deeply settled","More than a year","Not confident","My child just started to feel settled after moving here two years ago. Please don't make them start over.","","","","","","","","","","","","","","","","","","","","","Insufficient","Whether my child will know any teachers/staff at new building, What supports exist for multilingual learners, How much will my taxes increase","No — don't know who to ask","No — haven't had a real opportunity","High trust","Prefer not to say","Prioritize the students with the highest needs — IEP, ESOL, behavioral support — in every planning decision.","My child has a chronic health condition that requires a nurse on site. I don't know if the new building has one.","No",""
